PROG_ID;FIRST_TIME;NAME;ROLE
NMAG03023714;28.11.2014 18:00;Finn Lie;Redigerer
NMAG03023714;28.11.2014 18:00;Anne Grosvold;Programleder
NMAG03023714;28.11.2014 18:00;Ida Thune Øritsland;Produsent
NMAG03023714;28.11.2014 18:00;Kristin Halvorsen;Intervjuobjekt
NMAG03023714;28.11.2014 18:00;Ragna Nordenborg;Intervjuobjekt
NMAG03023714;28.11.2014 18:00;Torbjørn Røe Isaksen;Intervjuobjekt
NMAG03023714;28.11.2014 18:00;Trond Giske;Intervjuobjekt
NMAG03023714;28.11.2014 18:00;Trygve Slagsvold Vedum;Intervjuobjekt
NMAG03023714;28.11.2014 18:00;Jan Tore Sanner;Intervjuobjekt
NMAG03023714;28.11.2014 18:00;Martin Kolberg;Intervjuobjekt
NMAG03023714;28.11.2014 18:00;Per Kristian Foss;Intervjuobjekt
NMAG03023714;28.11.2014 18:00;Joakim Lystad;Intervjuobjekt
NMAG03023714;28.11.2014 18:00;Kristin Clemet;Intervjuobjekt
NMAG03023714;28.11.2014 18:00;Marianne Sveen;Intervjuobjekt
NMAG03023714;28.11.2014 18:00;Jan Erik Grindheim;Intervjuobjekt
NMAG03023714;28.11.2014 18:00;Dag Seierstad;Intervjuobjekt
NMAG03005314;17.03.2014 18:00;Oda Holm Gulbrandsen;Script
NMAG03005314;17.03.2014 18:00;Finn Lie;Redigerer
NMAG03005314;17.03.2014 18:00;Gry Blekastad Almås;Programleder
NMAG03005314;17.03.2014 18:00;Ida Thune Øristialnd;Produsent
NMAG03005314;17.03.2014 18:00;Anders Tvegård;Korrespondent
NMAG03005314;17.03.2014 18:00;Hans-Wilhelm Steinfeld;Korrespondent
NMAG03005314;17.03.2014 18:00;Åse Marit Befring;Korrespondent
NMAG03005314;17.03.2014 18:00;Hallvard Sandberg;Intervjuobjekt
NMAG03005314;17.03.2014 18:00;Jonas Gahr Støre;Intervjuobjekt
NMAG03005314;17.03.2014 18:00;Jørgen Foss;Intervjuobjekt
NMAG03005314;17.03.2014 18:00;Sølvi Amundsen Aas;Intervjuobjekt
NMAG03005314;17.03.2014 18:00;Tor Bukkvoll;Intervjuobjekt
NMAG03005314;17.03.2014 18:00;Jo Bjørn Skatvold;Intervjuobjekt
NMAG03005314;17.03.2014 18:00;Kristian Fjellanger;Intervjuobjekt
NMAG03005314;17.03.2014 18:00;Anita Krohn Traaseth;Intervjuobjekt
NMAG03005314;17.03.2014 18:00;Thore Langfeldt;Intervjuobjekt
NMAG03005314;17.03.2014 18:00;Cato Grønnerød;Intervjuobjekt
NMAG03005314;17.03.2014 18:00;Thorkild Gundersen;Intervjuobjekt
NMAG03005314;17.03.2014 18:00;Eva Grinde;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Frode Thorshaug;Redigerer
NMAG03013415;08.07.2015 18:00;Anne Grosvold;Programleder
NMAG03013415;08.07.2015 18:00;Halvor Haugen;Produsent
NMAG03013415;08.07.2015 18:00;Sverre Lodgaard;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Martin Kolberg;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Åsne Havnelid;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Harald Stanghelle;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Eva Joly;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Bård Glad Pedersen;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Thina Saltvedt;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Petter Nome;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Hans Jørgen Gåsemyr;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Kjetil Wiedswang;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Hedda Flatø;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Erik Fosse;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Ole Andre Kjennerud;Intervjuobjekt
NMAG03013415;08.07.2015 18:00;Frode Jahre;Intervjuobjekt
NMAG03015315;04.08.2015 18:00;;
NMAG03015915;12.08.2015 18:00;Finn Lie;Redigerer
NMAG03015915;12.08.2015 18:00;Sigrid Sollund;Programleder
NMAG03015915;12.08.2015 18:00;Gry Veiby;Produsent
NMAG03015915;12.08.2015 18:00;Knut Arild Hareide;Intervjuobjekt
NMAG03015915;12.08.2015 18:00;Trine Skei Grande;Intervjuobjekt
NMAG03015915;12.08.2015 18:00;Kjell Ingolf Ropstad;Intervjuobjekt
NMAG03015915;12.08.2015 18:00;Siv Jensen;Intervjuobjekt
NMAG03015915;12.08.2015 18:00;Bernt Aardal;Intervjuobjekt
NMAG03015915;12.08.2015 18:00;Mathilde Fasting;Intervjuobjekt
NMAG03015915;12.08.2015 18:00;Susanne Kaluza;Intervjuobjekt
NMAG03015915;12.08.2015 18:00;Patricia Katee;Intervjuobjekt
NMAG03015915;12.08.2015 18:00;Bente Thorsen;Intervjuobjekt
NMAG03015915;12.08.2015 18:00;Morten Stordalen;Intervjuobjekt
NMAG03015915;12.08.2015 18:00;Øystein Gilje;Intervjuobjekt
NMAG03015915;12.08.2015 18:00;Henriette Åkre;Intervjuobjekt
NMAG03015915;12.08.2015 18:00;Torkil Færø;Intervjuobjekt
NMAG03016815;25.08.2015 18:00;Hilde Tosterud;Redigerer
NMAG03016815;25.08.2015 18:00;Hege Holm;Programleder
NMAG03016815;25.08.2015 18:00;Dag Dørum;Produsent
NMAG03016815;25.08.2015 18:00;Jan Espen Kruse;Korrespondent
NMAG03016815;25.08.2015 18:00;Anders Anundsen;Intervjuobjekt
NMAG03016815;25.08.2015 18:00;Stein Erik Lauvås;Intervjuobjekt
NMAG03016815;25.08.2015 18:00;Henrik Syse;Intervjuobjekt
NMAG03016815;25.08.2015 18:00;Synne Rønning;Intervjuobjekt
NMAG03016815;25.08.2015 18:00;Marit Arnstad;Intervjuobjekt
NMAG03016815;25.08.2015 18:00;Sveinung Sponheim;Intervjuobjekt
NMAG03016815;25.08.2015 18:00;Kjetil Wiedswang;Intervjuobjekt
NMAG03016815;25.08.2015 18:00;Gro Hagemann;Intervjuobjekt
NMAG03016815;25.08.2015 18:00;Kristin Høgdahl;Intervjuobjekt
NMAG03016815;25.08.2015 18:00;Hans Andreas Limi;Intervjuobjekt
NMAG03016815;25.08.2015 18:00;Akhenaton de Leon;Intervjuobjekt
NMAG03016815;25.08.2015 18:00;Øyvind Eggen;Intervjuobjekt
NMAG03016815;25.08.2015 18:00;Bjørg Ravlo Rydsaa;Intervjuobjekt
NMAG03017815;08.09.2015 18:00;;
NMAG03017915;09.09.2015 18:00;Finn Lie;Redigerer
NMAG03017915;09.09.2015 18:00;Sigrid Sollund;Programleder
NMAG03017915;09.09.2015 18:00;Hege Holm;Produsent
NMAG03018615;18.09.2015 18:00;;
NMAG03020615;16.10.2015 18:00;Hanne Lunaas;Redigerer
NMAG03020615;16.10.2015 18:00;Anne Grosvold;Programleder
NMAG03020615;16.10.2015 18:00;Elisabeth Onsum;Produsent
NMAG03020615;16.10.2015 18:00;Gro Holm;Intervjuobjekt
NMAG03020615;16.10.2015 18:00;Kai Henriksen;Intervjuobjekt
NMAG03020615;16.10.2015 18:00;Kari Elisabeth Kaski;Intervjuobjekt
NMAG03020615;16.10.2015 18:00;Kjersti Toppe;Intervjuobjekt
NMAG03020615;16.10.2015 18:00;Kirsti Bergstø;Intervjuobjekt
NMAG03020615;16.10.2015 18:00;Robert Eriksson;Intervjuobjekt
NMAG03020615;16.10.2015 18:00;Steinar Hansen;Intervjuobjekt
NMAG03020615;16.10.2015 18:00;Atle Simonsen;Intervjuobjekt
NMAG03020615;16.10.2015 18:00;Morten Wahl;Intervjuobjekt
NMAG03020615;16.10.2015 18:00;Øystein Hernæs;Intervjuobjekt
NMAG03020615;16.10.2015 18:00;Kay Asbjørn Knutsen Schjørlien;Intervjuobjekt
NMAG03020615;16.10.2015 18:00;Erlend Lønnum;Intervjuobjekt
NMAG03022215;09.11.2015 18:00;Lisbeth Sellereite;Redigerer
NMAG03022215;09.11.2015 18:00;Anne Grosvold;Programleder
NMAG03022215;09.11.2015 18:00;Ida Thune Øritsland;Produsent
NMAG03022215;09.11.2015 18:00;Lars Nehru Sand;Intervjuobjekt
NMAG03022215;09.11.2015 18:00;Audun Lysbakken;Intervjuobjekt
NMAG03022215;09.11.2015 18:00;Jonas Gahr Støre;Intervjuobjekt
NMAG03022215;09.11.2015 18:00;Mazyar Keshvari;Intervjuobjekt
NMAG03022215;09.11.2015 18:00;Ine Eriksen Søreide;Intervjuobjekt
NMAG03022215;09.11.2015 18:00;Jon Ole Martinsen;Intervjuobjekt
NMAG03022215;09.11.2015 18:00;Benedicte Bjørnland;Intervjuobjekt
NMAG03022215;09.11.2015 18:00;Jøran Kallmyr;Intervjuobjekt
NMAG03022215;09.11.2015 18:00;Robert Eriksson;Intervjuobjekt
NMAG03022215;09.11.2015 18:00;Rune Rafaelsen;Intervjuobjekt
NMAG03022215;09.11.2015 18:00;Frode Forfang;Intervjuobjekt
NMAG03022215;09.11.2015 18:00;Hanne Skartveit;Intervjuobjekt
NMAG03022215;09.11.2015 18:00;Frøy Gudbrandsen;Intervjuobjekt
NMAG03023315;24.11.2015 18:00;;
NMAG03024315;08.12.2015 18:00;;
NMAG03024415;09.12.2015 18:00;;
NMAG03024515;10.12.2015 18:00;;
NMAG03025115;18.12.2015 18:00;;
NMAG03018715;21.09.2015 18:00;Finn Lie;Redigerer
NMAG03018715;21.09.2015 18:00;Fredrik Solvang;Programleder
NMAG03018715;21.09.2015 18:00;Dag Dørum;Produsent
NMAG03018715;21.09.2015 18:00;Åse Marit Befring;Korrespondent
NMAG03018715;21.09.2015 18:00;Jonas Gahr Støre;Intervjuobjekt
NMAG03018715;21.09.2015 18:00;Marius Holm;Intervjuobjekt
NMAG03018715;21.09.2015 18:00;Kåre Willoch;Intervjuobjekt
NMAG03018715;21.09.2015 18:00;Steinar Juel;Intervjuobjekt
NMAG03018715;21.09.2015 18:00;Helge Simonnes;Intervjuobjekt
NMAG03018715;21.09.2015 18:00;Hanne Skartveit;Intervjuobjekt
NMAG03018715;21.09.2015 18:00;Jon Winding-Sørensen;Intervjuobjekt
NMAG03018715;21.09.2015 18:00;Thorhild Widvey;Intervjuobjekt
NMAG03018715;21.09.2015 18:00;Tord Hustveit;Intervjuobjekt
NMAG03018715;21.09.2015 18:00;Harald O. Norman;Intervjuobjekt
NMAG03018715;21.09.2015 18:00;Alexander Ibsen;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Oda Holm Gulbrandsen;Script
NMAG03008315;28.04.2015 18:00;Lisbeth Sellereite;Redigerer
NMAG03008315;28.04.2015 18:00;Fredrik Solvang;Programleder
NMAG03008315;28.04.2015 18:00;Hege Holm;Produsent
NMAG03008315;28.04.2015 18:00;Tove Bjørgaas;Korrespondent
NMAG03008315;28.04.2015 18:00;Solveig Horne;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Per Sandberg;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Ann-Magrit Austenå;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Jan Egeland;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Hallvard Notaker;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Harald Stanghelle;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Ine Eriksen Søreide;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Anne Lindboe;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Anne-Marie Helland;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Rolf Tamnes;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Hans O. Felix;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Halvor Fossum Lauritzsen;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Karolina Lindholm Billing;Intervjuobjekt
NMAG03008315;28.04.2015 18:00;Geir Løndal;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Viviana Vega;Script
NMAG03001515;22.01.2015 18:00;Lars Tronsmoen;Redigerer
NMAG03001515;22.01.2015 18:00;Anja Strønen;Medvirkende
NMAG03001515;22.01.2015 18:00;Maria Lavik;Medvirkende
NMAG03001515;22.01.2015 18:00;Eirik Berg;Medvirkende
NMAG03001515;22.01.2015 18:00;Jaran Ree Michelsen;Medvirkende
NMAG03001515;22.01.2015 18:00;Fredrik Solvang;Programleder
NMAG03001515;22.01.2015 18:00;Ida Thune Øritsland;Produsent
NMAG03001515;22.01.2015 18:00;Mina Finstad Berg;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Espen Aas;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Kjersti Haugland;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Sverre Lodgaard;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Anders Romarheim;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Annechen Bugge;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Jan Fridthjof Bernt;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Knut-Inge Klepp;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Yngve Ekern;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Bushra Ishaq;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Sigrid Klæboe Jacobsen;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Jon Gunnar Pedersen;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Tor Geir Kvinen;Intervjuobjekt
NMAG03001515;22.01.2015 18:00;Sylu Taraku;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Oda Holm Gulbrandsen;Script
NMAG03002615;06.02.2015 18:00;Mari-Janne Myrhol;Redigerer
NMAG03002615;06.02.2015 18:00;Sigrid Sollund;Programleder
NMAG03002615;06.02.2015 18:00;Hege Holm;Produsent
NMAG03002615;06.02.2015 18:00;Magnus Takvam;Kommentator
NMAG03002615;06.02.2015 18:00;Frøy Gudbrandsen;Kommentator
NMAG03002615;06.02.2015 18:00;Lars Nehru Sand;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Gro Isachsen;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Morten Jentoft;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Åse Marit Befring;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Anders Anundsen;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Ane Stø;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Emil André Erstad;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Karine Stjernholm;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Eva Marie Bulai;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Tord Hustveit;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Ingerid M. Opdahl;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Trond Omdahl;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Sindre Bangstad;Intervjuobjekt
NMAG03002615;06.02.2015 18:00;Anders Holstad Lilleng;Intervjuobjekt
NMAG03004215;02.03.2015 18:00;Viviana Vega;Script
NMAG03004215;02.03.2015 18:00;Lisbeth Sellereite;Redigerer
NMAG03004215;02.03.2015 18:00;Trond Giske;Gjest
NMAG03004215;02.03.2015 18:00;Martin Kolberg;Gjest
NMAG03004215;02.03.2015 18:00;Knut Storberget;Gjest
NMAG03004215;02.03.2015 18:00;Hans-Erik Skjæggerud;Gjest
NMAG03004215;02.03.2015 18:00;Håkon Haugli;Gjest
NMAG03004215;02.03.2015 18:00;Gunnar Bodahl-Johansen;Gjest
NMAG03004215;02.03.2015 18:00;Hadia Tajik;Gjest
NMAG03004215;02.03.2015 18:00;Torbjørn Lothe;Gjest
NMAG03004215;02.03.2015 18:00;Lars Vinden;Gjest
NMAG03004215;02.03.2015 18:00;Sylvi Listhaug;Gjest
NMAG03004215;02.03.2015 18:00;Catharina Nes;Gjest
NMAG03004215;02.03.2015 18:00;Inna Sangadzhieva;Gjest
NMAG03004215;02.03.2015 18:00;Arvid Reidar Ødegård;Gjest
NMAG03004215;02.03.2015 18:00;Sigrid Sollund;Programleder
NMAG03004215;02.03.2015 18:00;Kari Lie;Reporter
NMAG03004215;02.03.2015 18:00;Fredrik Solvang;Reporter
NMAG03004215;02.03.2015 18:00;Lars Ådne Bevanger;Reporter
NMAG03004215;02.03.2015 18:00;Rima Iraki;Reporter
NMAG03004215;02.03.2015 18:00;Lilly Fritzman;Reporter
NMAG03004215;02.03.2015 18:00;Lise Blekastad;Reporter
NMAG03004215;02.03.2015 18:00;Berit Ytrehus;Produsent
NMAG03004215;02.03.2015 18:00;Morten Jentoft;Kommentator
NMAG03004215;02.03.2015 18:00;Sidsel Wold;Kommentator
NMAG03006915;08.04.2015 18:00;Viviana Vega;Script
NMAG03006915;08.04.2015 18:00;Mari-Janne Myrhol;Redigerer
NMAG03006915;08.04.2015 18:00;Thomas Seltzer;Gjest
NMAG03006915;08.04.2015 18:00;Hallvard Norum;Gjest
NMAG03006915;08.04.2015 18:00;Harald Stanghelle;Gjest
NMAG03006915;08.04.2015 18:00;Eldbjørg Løwer;Gjest
NMAG03006915;08.04.2015 18:00;Anders Tyvand;Gjest
NMAG03006915;08.04.2015 18:00;Kari Jaquesson;Gjest
NMAG03006915;08.04.2015 18:00;Frøy Gudbrandsen;Gjest
NMAG03006915;08.04.2015 18:00;Kristian Meisingset;Gjest
NMAG03006915;08.04.2015 18:00;Kårstein Eidem Løvaas;Gjest
NMAG03006915;08.04.2015 18:00;Kristin Vinje;Gjest
NMAG03006915;08.04.2015 18:00;Arild Grande;Gjest
NMAG03006915;08.04.2015 18:00;Alexander Ibsen;Gjest
NMAG03006915;08.04.2015 18:00;Lars Sørgård;Gjest
NMAG03006915;08.04.2015 18:00;Thor Erik Gjermundsen;Gjest
NMAG03006915;08.04.2015 18:00;Anne Grosvold;Programleder
NMAG03006915;08.04.2015 18:00;Fredrik Solvang;Reporter
NMAG03006915;08.04.2015 18:00;Hallvard Notaker;Reporter
NMAG03006915;08.04.2015 18:00;Lin Gabrielsen;Reporter
NMAG03006915;08.04.2015 18:00;Lilly Fritzmann;Reporter
NMAG03006915;08.04.2015 18:00;Lise Blekastad;Reporter
NMAG03006915;08.04.2015 18:00;Matteus A. Kettner;Reporter
NMAG03006915;08.04.2015 18:00;Hege Holm;Produsent
NMAG03006915;08.04.2015 18:00;Magnus Takvam;Kommentator
NMAG03006915;08.04.2015 18:00;Gro Holm;Korrespondent
NMAG03007415;15.04.2015 18:00;Oda Holm Gulbrandsen;Script
NMAG03007415;15.04.2015 18:00;Finn Lie;Redigerer
NMAG03007415;15.04.2015 18:00;Sigrid Sollund;Programleder
NMAG03007415;15.04.2015 18:00;Berit Ytrehus;Produsent
NMAG03007415;15.04.2015 18:00;Trond Giske;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Per Sandberg;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Arild Hermstad;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Knut Aarbakke;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Kjersti Toppe;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Kirsti Bergstø;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Helga Pedersen;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Lars Helle;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Inger Merete Hobbelstad;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Sveinung Stensland;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Robert Eriksson;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Heidi Helene Sveen;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Solveig Osborg Ose;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Kristin Vinje;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Lars Rottem Krangnes;Intervjuobjekt
NMAG03007415;15.04.2015 18:00;Per Espen Akselsen;Intervjuobjekt
NMAG03007715;20.04.2015 18:00;Jørgen Bang Jensen;Script
NMAG03007715;20.04.2015 18:00;Lisbeth Sellereite;Redigerer
NMAG03007715;20.04.2015 18:00;Anniken Huitfeldt;Medvirkende
NMAG03007715;20.04.2015 18:00;Monica Mæland;Medvirkende
NMAG03007715;20.04.2015 18:00;Børge Brende;Medvirkende
NMAG03007715;20.04.2015 18:00;Arild Moe;Medvirkende
NMAG03007715;20.04.2015 18:00;Bård Glad Pedersen;Medvirkende
NMAG03007715;20.04.2015 18:00;sunniva ørstavik;Medvirkende
NMAG03007715;20.04.2015 18:00;Andreas Birger Johansen;Medvirkende
NMAG03007715;20.04.2015 18:00;Anita Krohn Traaseth;Medvirkende
NMAG03007715;20.04.2015 18:00;Ulrik Eriksen;Medvirkende
NMAG03007715;20.04.2015 18:00;Vigdis Vevstad;Medvirkende
NMAG03007715;20.04.2015 18:00;Leo Grünfeld;Medvirkende
NMAG03007715;20.04.2015 18:00;Christina Bu;Medvirkende
NMAG03007715;20.04.2015 18:00;Truls Berg;Medvirkende
NMAG03007715;20.04.2015 18:00;Sebastian Haukaas;Medvirkende
NMAG03007715;20.04.2015 18:00;Tuva Raanes Bog;Medvirkende
NMAG03007715;20.04.2015 18:00;Fredrik Solvang;Programleder
NMAG03007715;20.04.2015 18:00;Morten Jentoft;Reporter
NMAG03007715;20.04.2015 18:00;Åse M. Befring;Reporter
NMAG03007715;20.04.2015 18:00;Alf Hartgen;Produsent
NMAG03007815;21.04.2015 18:00;Oda Holm Gulbrandsen;Script
NMAG03007815;21.04.2015 18:00;Finn Lie;Redigerer
NMAG03007815;21.04.2015 18:00;Fredrik Solvang;Programleder
NMAG03007815;21.04.2015 18:00;Guri Nordstrøm;Reporter
NMAG03007815;21.04.2015 18:00;Berit Ytrehus;Produsent
NMAG03007815;21.04.2015 18:00;Audun Lysbakken;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Nina Jensen;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Ketil Solvik-Olsen;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Sven Mollekleiv;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Jan-Paul Brekke;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Erling Holmøy;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Bernt Hagtvedt;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Nils Solberg;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Tarjei Istad;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Steffen Brandstad;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Erik Dalen;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Veslemøy Østrem;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Terje Einarsen;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Christoph Heubner;Intervjuobjekt
NMAG03007815;21.04.2015 18:00;Thore Gaard Olaussen;Intervjuobjekt
NMAG03008515;30.04.2015 18:00;Jørgen Bang Jensen;Script
NMAG03008515;30.04.2015 18:00;Hilde Tosterud;Redigerer
NMAG03008515;30.04.2015 18:00;Atta Ansari;Medvirkende
NMAG03008515;30.04.2015 18:00;Erna Solberg;Medvirkende
NMAG03008515;30.04.2015 18:00;Trine Skei Grande;Medvirkende
NMAG03008515;30.04.2015 18:00;Jonas Gahr Støre;Medvirkende
NMAG03008515;30.04.2015 18:00;Gunn Marit Helgesen;Medvirkende
NMAG03008515;30.04.2015 18:00;Jan Egeland;Medvirkende
NMAG03008515;30.04.2015 18:00;Anine Kierulf;Medvirkende
NMAG03008515;30.04.2015 18:00;Elisabeth Eide;Medvirkende
NMAG03008515;30.04.2015 18:00;Vigdis Vevstad;Medvirkende
NMAG03008515;30.04.2015 18:00;Kristoffer Egeberg;Medvirkende
NMAG03008515;30.04.2015 18:00;Kristian Rose Tronstad;Medvirkende
NMAG03008515;30.04.2015 18:00;Tomm Kristiansen;Programleder
NMAG03008515;30.04.2015 18:00;Fredrik Lauritzen;Produsent
NMAG03008515;30.04.2015 18:00;Guri Norstrøm;Korrespondent
NMAG03008815;05.05.2015 18:00;Lars Christian Rød;Script
NMAG03008815;05.05.2015 18:00;Frode Thorshaug;Redigerer
NMAG03008815;05.05.2015 18:00;Sigrid Sollund;Programleder
NMAG03008815;05.05.2015 18:00;Ida Thune Øritsland;Produsent
NMAG03008815;05.05.2015 18:00;Lars Borgersrud;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Anders Anundsen;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Snorre Valen;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Morten Ørsal Johansen;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Borge Rørvik;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Erik Fosnes Hansen;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Sigve Bolstad;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Leif Forsell;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Tove Wang;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Robert Eriksson;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Guri Wormdahl;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Lars Petter Bartnes;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Jorodd Asphjell;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Hans Skotte;Intervjuobjekt
NMAG03008815;05.05.2015 18:00;Jon Hippe;Intervjuobjekt
NMAG03009115;08.05.2015 18:00;Lars Christian Rød;Script
NMAG03009115;08.05.2015 18:00;Frode Thorshaug;Redigerer
NMAG03009115;08.05.2015 18:00;Fredrik Solvang;Programleder
NMAG03009115;08.05.2015 18:00;Gry Blekastad Almås;Reporter
NMAG03009115;08.05.2015 18:00;Kristin Solberg;Reporter
NMAG03009115;08.05.2015 18:00;Berit Ytrehus;Produsent
NMAG03009115;08.05.2015 18:00;Espen Aas;Korrespondent
NMAG03009115;08.05.2015 18:00;Hans Olav Lahlum;Intervjuobjekt
NMAG03009115;08.05.2015 18:00;Anniken Huitfeldt;Intervjuobjekt
NMAG03009115;08.05.2015 18:00;Dagrun Eriksen;Intervjuobjekt
NMAG03009115;08.05.2015 18:00;Magnus Takvam;Intervjuobjekt
NMAG03009115;08.05.2015 18:00;Bjarte Ystebø;Intervjuobjekt
NMAG03009115;08.05.2015 18:00;Sylvi Graham;Intervjuobjekt
NMAG03009115;08.05.2015 18:00;Kristin M. Haugevik;Intervjuobjekt
NMAG03009115;08.05.2015 18:00;Jan Erik Skog;Intervjuobjekt
NMAG03009115;08.05.2015 18:00;Parvis Khazai;Intervjuobjekt
NMAG03009715;18.05.2015 18:00;Oda Holm Gulbrandsen;Script
NMAG03009715;18.05.2015 18:00;Mari-Janne Myrhol;Redigerer
NMAG03009715;18.05.2015 18:00;Anne Grosvold;Programleder
NMAG03009715;18.05.2015 18:00;Eivind Waage;Produsent
NMAG03009715;18.05.2015 18:00;Agnes Moxnes;Kommentator
NMAG03009715;18.05.2015 18:00;Peter Svaar;Korrespondent
NMAG03009715;18.05.2015 18:00;Monica Mæland;Intervjuobjekt
NMAG03009715;18.05.2015 18:00;Trygve Hegnar;Intervjuobjekt
NMAG03009715;18.05.2015 18:00;Jan Egeland;Intervjuobjekt
NMAG03009715;18.05.2015 18:00;Frederic Hauge;Intervjuobjekt
NMAG03009715;18.05.2015 18:00;Erik Lahnstein;Intervjuobjekt
NMAG03009715;18.05.2015 18:00;Nikolai Astrup;Intervjuobjekt
